,Sourcils_Arqués,Chauve,Gros_Nez,Cheveux_Noirs,Cheveux_Blonds,Flou,Cheveux_Bruns,Sourcils_Fournis,Lunettes,Cheveux_Gris,Homme,Moustache,Imberbe,Nez_Pointu,Jeune
142925.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
165799.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1
159856.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
030200.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1
173609.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
037693.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
133478.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
024529.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
102812.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
027124.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
041905.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
054797.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
106887.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
038947.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
106036.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
030429.jpg,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
094859.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
139704.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
003567.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
011034.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
150439.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
021292.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1
048290.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
026375.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
052788.jpg,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1
193873.jpg,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1
064033.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
133754.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
138042.jpg,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
104217.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1
135548.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1
186095.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
075212.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
114696.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
050631.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
149281.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
062338.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
127092.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
008411.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
073640.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
149968.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
166193.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
003828.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
120118.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
171557.jpg,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
074918.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
018979.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
010834.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
181690.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
101656.jpg,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
062992.jpg,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
028776.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
144284.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
066982.jpg,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
016434.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
030314.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
119263.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
180742.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
174398.jpg,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
092937.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
199542.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
114019.jpg,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
038546.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
083290.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
126162.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
075596.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
083036.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
150750.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
154853.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
118975.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
045097.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
020303.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
051239.jpg,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1
159642.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
024841.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1
079879.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1
116885.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
066800.jpg,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1
108817.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1
103583.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
133860.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
125550.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
148789.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
115050.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1
157910.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
081054.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
009844.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
026330.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
106012.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
147309.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
069319.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
133478.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
102457.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1
114290.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
019002.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
082454.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
048523.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
046979.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
159450.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
130770.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1
174503.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1
178599.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1
125543.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
114452.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1
165527.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
070177.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1
069601.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
176547.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
027201.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
191920.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
126578.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
193360.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
169934.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
174246.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
030902.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
110096.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
169087.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
163351.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1
045993.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
162665.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
009803.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
136937.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
032418.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1
000778.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
024921.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
140335.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
003289.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
033809.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
001540.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
025164.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
118344.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1
172278.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
168707.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
024838.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
010011.jpg,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
197794.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
139448.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
008609.jpg,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1
150175.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
120584.jpg,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
100029.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
136482.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
167625.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
104785.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1
105600.jpg,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,1
177988.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
141321.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
046360.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1
117667.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1
181071.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
123991.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1
040519.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
200568.jpg,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1
115686.jpg,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1
157945.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
005508.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
085676.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
036309.jpg,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1
004701.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
144753.jpg,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,1
133479.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1
180697.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
017017.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
010446.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
126400.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
080665.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1
035813.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
071552.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1
075532.jpg,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1
055616.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1
170387.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1
026534.jpg,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1
184934.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
063668.jpg,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1
070065.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
052913.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
021215.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
167483.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
133723.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
088378.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
048706.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
136212.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
140746.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
149082.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
130828.jpg,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
009010.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
135678.jpg,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
119617.jpg,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
113495.jpg,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
033399.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
049456.jpg,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
159172.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
166063.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1
120907.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1
058385.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
107665.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1
082045.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
176805.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1
111716.jpg,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
143180.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
202582.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
112689.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1
117241.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
147032.jpg,-1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1
092153.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
090914.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
115387.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
188011.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
153068.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
159425.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
202265.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
186156.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
148449.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
028748.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1
058742.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
145513.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
056003.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
171049.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
161088.jpg,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1
172588.jpg,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
108210.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
002012.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
016349.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1
201643.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1
053624.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
027025.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1
045046.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
017286.jpg,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1
014438.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
163111.jpg,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
163482.jpg,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
196314.jpg,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1
005264.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
167604.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
182438.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1
186095.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
041142.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
195080.jpg,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
163778.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
166540.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
184011.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1
191017.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
094892.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
021973.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
171569.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
016720.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
165113.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1
114397.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
057797.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
089985.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
171851.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
112620.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
105420.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
121648.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
155086.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
179303.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
150016.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
089182.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
172955.jpg,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
087912.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1
084034.jpg,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,1,1
045620.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1
122612.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
101165.jpg,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1
091539.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
096671.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
171790.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1
188496.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1
143254.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
054776.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1
167863.jpg,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1
106436.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
087496.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
083182.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1
118881.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
026525.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
034887.jpg,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
163507.jpg,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1
012470.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
043867.jpg,1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1
139126.jpg,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1
083530.jpg,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1
174466.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
200266.jpg,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
025330.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
187787.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1
158855.jpg,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1
104110.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
002883.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
197176.jpg,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1
